date,course_id,course_name,category,level,is_new_course,list_price,pv_total,pv_organic,pv_ads,pv_social,uv_total,trial_total,add_to_cart_total,purchase_total,refunds,revenue_course,coupon_redemptions,learning_sessions,active_learners,lesson_starts,lesson_completions,avg_watch_time_min,avg_quiz_score,nps_responses,nps_score_avg,registrations,new_paid_users,subs_quarterly,subs_annual,subs_expiring,subs_renewals,revenue_subscription,revenue_enterprise
2024-06-23,1026,雅思实战25,英语类课程,进阶,1,560,142,81,33,28,94,40,8,4,1,385.34644440877895,1,72,18,72,45,36.52,88.6,2,43.8,17,3,0,0,0,0,720.1906211735117,118.09577390210808
2024-06-24,1026,雅思实战25,英语类课程,进阶,1,560,96,54,25,17,63,28,8,3,0,314.1027657770059,1,50,12,50,34,18.49,70.7,0,64.9,0,1,0,0,0,0,495.51576926895456,81.25392990700598
2024-06-25,1026,雅思实战25,英语类课程,进阶,1,560,90,53,22,15,59,23,4,1,0,96.09181394960252,0,33,8,33,22,35.84,79.0,0,44.8,11,0,0,0,0,0,427.8055399278552,70.15090842903001
2024-06-26,1026,雅思实战25,英语类课程,进阶,1,560,108,63,29,16,71,38,8,6,1,641.1034271132813,1,70,17,70,45,33.85,79.2,2,34.7,21,0,0,0,0,0,621.7030148591853,101.94592447959758
2024-06-27,1026,雅思实战25,英语类课程,进阶,1,560,117,66,31,20,77,40,9,3,0,312.53287628439386,2,70,17,70,49,29.21,76.6,0,46.9,7,0,0,0,0,0,634.0139656484761,103.9646556574114
2024-06-28,1026,雅思实战25,英语类课程,进阶,1,560,101,60,26,15,67,30,2,2,0,182.9993770002197,0,47,11,47,31,22.79,77.3,0,63.1,4,1,0,0,0,0,513.9821954528908,84.2820266737267
2024-06-29,1026,雅思实战25,英语类课程,进阶,1,560,125,71,33,21,82,34,6,1,0,99.02300053244689,0,53,13,53,33,32.77,76.9,0,41.8,31,0,0,0,0,0,603.236588675249,98.91782771287686
2024-06-30,1026,雅思实战25,英语类课程,进阶,1,560,147,84,37,26,97,39,9,3,0,285.040574765702,1,70,17,70,46,21.76,73.9,2,45.5,7,3,0,0,0,0,720.1906211735117,118.09577390210808
2024-06-01,1027,托福实战26,英语类课程,高级,1,923,119,69,30,20,79,33,7,4,1,665.9856844192497,3,53,13,53,34,29.45,82.4,0,41.3,17,3,0,0,0,0,606.3143263725718,99.42251050733032
2024-06-02,1027,托福实战26,英语类课程,高级,1,923,118,68,31,19,78,36,6,5,1,778.9441671212785,0,64,16,64,42,25.16,80.2,2,40.9,17,0,0,0,0,0,630.9362279511532,103.45997286295793
2024-06-03,1027,托福实战26,英语类课程,高级,1,923,111,62,31,18,73,33,12,7,0,981.8190358755164,1,75,18,75,49,35.94,87.3,1,32.2,21,4,0,0,0,0,609.3920640698944,99.92719330178376
2024-06-04,1027,托福实战26,英语类课程,高级,1,923,89,54,22,13,59,31,3,1,0,165.13643472396816,0,53,13,53,34,24.31,83.3,0,46.8,10,0,0,0,0,0,473.9716053876956,77.72115034583182
2024-06-05,1027,托福实战26,英语类课程,高级,1,923,121,67,33,21,80,32,7,4,0,687.4724173730574,0,56,14,56,35,49.96,78.8,0,57.2,14,0,0,0,0,0,606.3143263725718,99.42251050733032
2024-06-06,1027,托福实战26,英语类课程,高级,1,923,122,70,31,21,81,42,8,2,0,332.486443692835,0,81,20,81,48,36.17,72.8,0,38.7,14,1,0,0,0,0,652.4803918324122,106.9927524241321
2024-06-07,1027,托福实战26,英语类课程,高级,1,923,105,60,30,15,69,31,8,6,0,967.5147693738484,1,61,15,61,38,18.58,77.8,0,50.9,14,1,0,0,0,0,569.3814740046994,93.36631697388889
2024-06-08,1027,托福实战26,英语类课程,高级,1,923,132,74,34,24,87,31,10,4,0,669.8302630554234,1,61,15,61,38,29.4,77.2,0,39.7,4,0,1,0,0,0,634.0139656484761,103.9646556574114
2024-06-09,1027,托福实战26,英语类课程,高级,1,923,126,72,32,22,83,31,8,5,1,790.1636700918768,2,53,13,53,35,34.76,80.7,0,42.8,14,1,0,0,0,0,624.7807525565079,102.45060727405102
2024-06-10,1027,托福实战26,英语类课程,高级,1,923,93,53,25,15,61,24,2,2,0,319.67964918033914,2,39,9,39,24,26.6,77.3,0,52.5,10,3,0,0,0,0,452.4274415064368,74.18837078465764
2024-06-11,1027,托福实战26,英语类课程,高级,1,923,105,61,27,17,69,37,6,3,0,467.259239067641,0,67,16,67,40,27.31,74.8,0,56.6,14,3,1,0,0,0,578.6146870966674,94.88036535724922
2024-06-12,1027,托福实战26,英语类课程,高级,1,923,93,53,25,15,61,23,7,7,0,1116.7337918674484,1,53,13,53,29,31.46,86.1,0,32.6,17,1,0,0,0,0,492.4380315716318,80.74924711255254
2024-06-13,1027,托福实战26,英语类课程,高级,1,923,106,65,28,13,70,40,9,7,0,1176.1169090289,3,84,21,84,54,33.96,75.3,1,57.8,24,0,0,0,0,0,637.0917033457988,104.46933845186484
2024-06-14,1027,托福实战26,英语类课程,高级,1,923,112,68,28,16,74,26,5,2,0,318.9207892864456,1,39,9,39,24,16.52,72.7,0,32.9,7,1,0,0,0,0,523.2154085448589,85.79607505708707
2024-06-15,1027,托福实战26,英语类课程,高级,1,923,99,54,26,19,65,34,8,6,0,979.1335316202812,2,70,17,70,45,35.29,72.5,0,44.1,14,1,2,0,0,0,569.3814740046994,93.36631697388889
2024-06-16,1027,托福实战26,英语类课程,高级,1,923,130,77,35,18,86,42,7,5,0,769.3947554810196,5,70,17,70,43,23.06,71.3,2,39.6,10,4,0,0,0,0,704.8019326868981,115.5723599298408
2024-06-17,1027,托福实战26,英语类课程,高级,1,923,99,57,27,15,65,31,10,5,0,785.3045222060771,1,59,14,59,33,38.45,82.2,0,41.7,10,3,0,0,0,0,541.681834728795,88.82417182380779
2024-06-18,1027,托福实战26,英语类课程,高级,1,923,124,69,34,21,82,39,12,6,0,960.9272419955226,3,70,17,70,44,20.27,74.6,1,50.0,4,3,0,0,1,0,677.1022934109938,111.03021477975972
2024-06-19,1027,托福实战26,英语类课程,高级,1,923,105,60,26,19,69,30,3,2,0,322.13433003930214,1,53,13,53,34,24.09,73.7,0,39.3,10,1,0,0,0,0,526.2931462421815,86.30075785154051
2024-06-20,1027,托福实战26,英语类课程,高级,1,923,117,67,31,19,77,35,10,6,0,963.144816600442,2,61,15,61,41,19.31,71.0,3,44.8,14,0,0,0,0,0,630.9362279511532,103.45997286295793
2024-06-21,1027,托福实战26,英语类课程,高级,1,923,119,70,30,19,79,47,15,6,1,987.0110737029664,2,86,21,86,56,29.56,74.5,0,44.9,14,0,0,0,0,0,710.9574080815436,116.58172551874772
2024-06-22,1027,托福实战26,英语类课程,高级,1,923,130,75,35,20,86,42,9,5,0,832.769247781192,1,75,18,75,49,31.1,73.4,0,46.3,14,3,0,0,0,0,704.8019326868981,115.5723599298408
2024-06-23,1027,托福实战26,英语类课程,高级,1,923,132,74,33,25,87,40,10,3,0,490.2677999214543,2,70,17,70,48,44.42,84.9,0,43.8,24,0,0,0,0,0,680.1800311083165,111.5348975742132
2024-06-24,1027,托福实战26,英语类课程,高级,1,923,111,66,29,16,73,36,10,8,1,1239.705851269481,2,75,18,75,45,13.77,74.3,0,41.8,4,1,0,0,0,0,637.0917033457988,104.46933845186484
2024-06-25,1027,托福实战26,英语类课程,高级,1,923,105,61,27,17,69,29,8,5,0,792.3910757260129,1,53,13,53,34,34.19,79.1,1,51.1,17,1,0,0,0,0,547.8373101234404,89.83353741271469
2024-06-26,1027,托福实战26,英语类课程,高级,1,923,103,59,27,17,68,27,4,1,0,162.27540232204612,0,36,9,36,23,29.45,77.2,0,50.4,14,1,0,0,0,0,492.4380315716318,80.74924711255254
2024-06-27,1027,托福实战26,英语类课程,高级,1,923,113,66,28,19,75,34,11,4,0,659.1328657150227,2,67,16,67,39,16.54,80.0,1,43.6,28,0,0,0,0,0,594.0033755832809,97.4037793295165
2024-06-28,1027,托福实战26,英语类课程,高级,1,923,134,78,35,21,88,45,14,9,0,1417.9998877784285,3,89,22,89,56,30.64,76.6,0,35.7,4,1,0,0,0,0,772.5121620279975,126.6753814078168
2024-06-29,1027,托福实战26,英语类课程,高级,1,923,126,70,33,23,83,46,6,3,0,492.6715815639648,1,86,21,86,56,28.13,81.3,0,45.1,21,0,0,0,0,0,698.6464572922526,114.56299434093393
2024-06-30,1027,托福实战26,英语类课程,高级,1,923,117,67,31,19,77,37,11,5,0,769.8424756524295,0,67,16,67,42,40.57,81.3,0,48.5,14,0,0,0,0,0,634.0139656484761,103.9646556574114
2024-06-01,1028,英语语法实战27,英语类课程,入门,0,510,90,52,22,16,59,18,4,3,0,276.781275145547,1,33,8,33,20,33.38,70.8,0,59.1,4,1,0,0,0,0,415.4945891385644,68.1321772512162
2024-06-02,1028,英语语法实战27,英语类课程,入门,0,510,115,67,30,18,76,35,8,3,0,266.8174674661379,1,61,15,61,38,25.87,71.5,2,38.2,17,0,0,0,0,0,597.0811132806036,97.90846212396995
2024-06-03,1028,英语语法实战27,英语类课程,入门,0,510,87,50,23,14,57,29,9,6,0,562.050057917732,1,56,14,56,32,14.79,83.9,0,46.4,14,4,1,0,0,0,501.6712446635999,82.26329549591289
2024-06-04,1028,英语语法实战27,英语类课程,入门,0,510,84,47,23,14,55,27,10,6,0,569.3901897244725,2,56,14,56,36,38.44,74.7,1,35.2,4,1,0,0,0,0,480.1270807823411,78.73051593473873
2024-06-05,1028,英语语法实战27,英语类课程,入门,0,510,98,59,26,13,65,25,8,2,0,177.2173867130301,0,36,9,36,21,19.53,67.1,0,58.0,4,1,0,0,0,0,473.9716053876956,77.72115034583182
2024-06-06,1028,英语语法实战27,英语类课程,入门,0,510,105,60,28,17,69,22,4,3,0,240.9346738156854,1,42,10,42,24,47.8,78.7,0,35.3,10,1,0,1,0,0,486.2825561769865,79.73988152364564
2024-06-07,1028,英语语法实战27,英语类课程,入门,0,510,92,55,21,16,61,37,4,2,1,191.50499342458448,1,64,16,64,38,34.11,71.8,2,37.7,10,1,1,0,0,0,529.3708839395043,86.80544064599398
2024-06-08,1028,英语语法实战27,英语类课程,入门,0,510,110,64,28,18,73,37,9,2,0,175.6143606158778,0,59,14,59,38,25.21,84.7,1,44.6,17,1,0,0,0,0,584.7701624913128,95.88973094615616
2024-06-09,1028,英语语法实战27,英语类课程,入门,0,510,117,69,30,18,77,33,6,0,0,0.0,0,39,9,39,24,23.29,71.5,0,44.1,28,0,0,0,0,0,563.2259986100539,92.35695138498195
2024-06-10,1028,英语语法实战27,英语类课程,入门,0,510,123,73,32,18,81,36,8,6,0,501.6762064844525,1,70,17,70,47,38.59,77.4,0,44.0,14,3,0,0,0,0,655.5581295297349,107.49743521858557
2024-06-11,1028,英语语法实战27,英语类课程,入门,0,510,101,57,27,17,67,33,10,5,0,459.3551378174693,2,64,16,64,38,14.55,76.5,0,45.9,10,0,0,1,0,0,560.1482609127313,91.85226859052852
2024-06-12,1028,英语语法实战27,英语类课程,入门,0,510,85,48,23,14,56,27,2,1,0,98.27639040037954,0,42,10,42,26,32.37,74.2,0,50.9,14,1,0,0,0,0,437.0387530198233,71.66495681239037
2024-06-13,1028,英语语法实战27,英语类课程,入门,0,510,95,54,26,15,63,31,9,4,0,354.4419582962519,0,61,15,61,36,22.21,87.7,2,48.3,17,0,0,0,1,0,520.1376708475361,85.29139226263361
2024-06-14,1028,英语语法实战27,英语类课程,入门,0,510,86,51,20,15,57,23,12,5,0,443.5332893120884,0,42,10,42,27,28.01,87.1,0,40.0,7,6,0,0,0,0,452.4274415064368,74.18837078465764
2024-06-15,1028,英语语法实战27,英语类课程,入门,0,510,125,71,36,18,82,40,8,2,0,189.05172132941848,2,67,16,67,41,38.97,75.1,1,55.4,24,0,0,0,0,0,649.4026541350895,106.48806962967863
2024-06-16,1028,英语语法实战27,英语类课程,入门,0,510,119,70,29,20,79,34,6,3,0,263.3819054672566,3,56,14,56,33,33.19,79.8,0,33.7,21,1,0,0,0,0,603.236588675249,98.91782771287686
2024-06-17,1028,英语语法实战27,英语类课程,入门,0,510,98,55,27,16,65,36,8,4,0,331.0319359707526,2,67,16,67,43,24.92,79.7,0,46.4,14,0,0,0,0,0,560.1482609127313,91.85226859052852
2024-06-18,1028,英语语法实战27,英语类课程,入门,0,510,108,64,27,17,71,33,2,0,0,0.0,0,50,12,50,31,29.59,70.9,0,52.9,14,0,0,0,0,0,535.5263593341497,87.81480623490089
2024-06-19,1028,英语语法实战27,英语类课程,入门,0,510,87,52,21,14,57,20,5,3,0,267.48733313282577,1,33,8,33,21,21.46,77.4,1,45.0,14,1,0,0,0,0,418.5723268358871,68.63686004566965
2024-06-20,1028,英语语法实战27,英语类课程,入门,0,510,103,58,28,17,68,28,9,3,1,244.08691629554784,1,47,11,47,29,32.98,77.8,0,49.8,10,3,0,0,0,0,517.0599331502134,84.78670946818016
2024-06-21,1028,英语语法实战27,英语类课程,入门,0,510,93,52,27,14,61,21,5,1,0,94.8518702946167,0,31,7,31,20,17.51,79.6,0,46.1,17,0,0,0,0,0,424.72780223053246,69.64622563457657
2024-06-22,1028,英语语法实战27,英语类课程,入门,0,510,113,65,28,20,75,37,14,8,0,716.1197640752983,3,75,18,75,49,31.04,80.7,0,52.8,14,3,0,0,0,0,649.4026541350895,106.48806962967863
2024-06-23,1028,英语语法实战27,英语类课程,入门,0,510,102,57,27,18,67,30,8,5,0,382.2206374553456,3,61,15,61,33,32.69,79.5,1,40.4,0,3,0,0,0,0,544.7595724261178,89.32885461826125
2024-06-24,1028,英语语法实战27,英语类课程,入门,0,510,95,55,25,15,63,37,9,3,0,282.08853056125986,1,56,14,56,35,21.42,77.8,1,38.5,7,1,0,0,0,0,547.8373101234404,89.83353741271469
2024-06-25,1028,英语语法实战27,英语类课程,入门,0,510,82,47,22,13,54,24,6,3,0,258.3095301109608,1,47,11,47,30,32.45,66.5,3,43.2,21,1,0,0,0,0,427.8055399278552,70.15090842903001
2024-06-26,1028,英语语法实战27,英语类课程,入门,0,510,95,57,26,12,63,33,12,4,0,360.164457651297,1,56,14,56,36,33.05,76.0,0,45.7,14,4,0,0,0,0,532.4486216368269,87.31012344044744
2024-06-27,1028,英语语法实战27,英语类课程,入门,0,510,93,52,26,15,61,29,8,5,0,437.52579711197984,0,56,14,56,35,26.09,75.8,2,45.5,10,3,0,0,0,0,510.9044577555681,83.77734387927326
2024-06-28,1028,英语语法实战27,英语类课程,入门,0,510,111,62,30,19,73,35,9,7,0,618.8589531262195,5,67,16,67,43,45.35,73.2,1,57.9,7,4,0,0,0,0,621.7030148591853,101.94592447959758
2024-06-29,1028,英语语法实战27,英语类课程,入门,0,510,115,65,33,17,76,36,6,3,0,269.20257930165087,0,61,15,61,36,22.24,89.1,0,49.8,10,0,0,0,0,0,603.236588675249,98.91782771287686
2024-06-30,1028,英语语法实战27,英语类课程,入门,0,510,116,69,29,18,77,36,8,3,0,287.1903861819092,0,59,14,59,37,23.43,82.6,2,54.1,14,1,0,0,0,0,606.3143263725718,99.42251050733032
2024-06-01,1029,口语表达实战28,英语类课程,高级,0,360,140,78,40,22,92,39,7,5,0,343.7209071554059,1,70,17,70,49,47.85,80.6,0,39.1,7,3,0,0,0,0,717.1128834761889,117.59109110765463
2024-06-02,1029,口语表达实战28,英语类课程,高级,0,360,122,71,31,20,81,38,6,3,0,183.11442523910543,2,70,17,70,43,35.18,75.2,0,38.1,21,0,0,1,0,0,637.0917033457988,104.46933845186484
2024-06-03,1029,口语表达实战28,英语类课程,高级,0,360,99,55,27,17,65,30,5,2,0,120.51836598510928,2,47,11,47,30,31.7,76.4,0,34.9,10,1,0,0,0,0,507.82672005824537,83.2726610848198
2024-06-04,1029,口语表达实战28,英语类课程,高级,0,360,110,65,28,17,73,39,12,7,0,476.0813878333784,2,75,18,75,50,32.11,71.1,1,39.7,17,1,1,0,0,0,643.2471787404442,105.47870404077176
2024-06-05,1029,口语表达实战28,英语类课程,高级,0,360,83,48,22,13,55,28,4,2,0,123.47286299737628,1,50,12,50,33,30.47,75.3,0,40.3,4,0,0,0,0,0,446.2719661117914,73.17900519575073
2024-06-06,1029,口语表达实战28,英语类课程,高级,0,360,102,58,28,16,67,24,6,5,0,322.6711167147958,1,47,11,47,29,30.37,72.7,0,56.0,7,3,0,0,1,0,507.82672005824537,83.2726610848198
2024-06-07,1029,口语表达实战28,英语类课程,高级,0,360,112,63,29,20,74,32,8,4,0,256.16009071782224,2,50,12,50,29,28.22,75.0,1,39.4,0,0,0,1,0,0,578.6146870966674,94.88036535724922
2024-06-08,1029,口语表达实战28,英语类课程,高级,0,360,101,59,27,15,67,27,4,3,0,173.30144194882055,2,47,11,47,32,25.01,86.5,1,49.7,24,0,0,0,0,0,504.7489823609227,82.76797829036636
2024-06-09,1029,口语表达实战28,英语类课程,高级,0,360,121,71,33,17,80,38,11,9,1,598.2800813586264,4,81,20,81,49,23.73,88.2,0,44.5,4,1,1,0,0,0,689.4132442002847,113.04894595757357
2024-06-10,1029,口语表达实战28,英语类课程,高级,0,360,75,44,20,11,50,17,4,2,0,127.26909972191535,0,28,7,28,18,26.44,91.7,2,33.2,17,0,0,0,0,0,353.9398351921104,58.03852136214713
2024-06-11,1029,口语表达实战28,英语类课程,高级,0,360,87,50,24,13,57,32,10,7,0,439.91131275362056,1,61,15,61,35,38.51,72.4,1,41.5,21,4,0,0,0,0,529.3708839395043,86.80544064599398
2024-06-12,1029,口语表达实战28,英语类课程,高级,0,360,96,55,25,16,63,29,5,5,1,323.8799726565422,0,53,13,53,36,36.85,78.0,2,40.4,10,1,1,0,0,0,520.1376708475361,85.29139226263361
2024-06-13,1029,口语表达实战28,英语类课程,高级,0,360,93,54,25,14,61,30,10,3,0,199.3051940630515,0,53,13,53,33,25.88,63.6,0,40.4,7,0,0,0,0,0,498.5935069662772,81.75861270145944
2024-06-14,1029,口语表达实战28,英语类课程,高级,0,360,104,60,27,17,69,39,7,4,0,248.28964171092275,1,72,18,72,43,37.29,77.8,3,35.1,24,0,0,0,0,0,597.0811132806036,97.90846212396995
2024-06-15,1029,口语表达实战28,英语类课程,高级,0,360,111,62,31,18,73,27,6,3,0,197.2755968872492,1,50,12,50,32,19.92,73.4,0,46.8,14,0,0,0,0,0,535.5263593341497,87.81480623490089
2024-06-16,1029,口语表达实战28,英语类课程,高级,0,360,111,66,29,16,73,38,9,4,1,242.6911015780753,2,67,16,67,47,26.79,75.9,0,33.8,10,1,0,0,0,0,612.4698017672172,100.43187609623722
2024-06-17,1029,口语表达实战28,英语类课程,高级,0,360,80,47,20,13,53,28,8,3,0,198.98827588448333,0,47,11,47,31,42.63,72.5,0,45.6,7,1,0,0,0,0,446.2719661117914,73.17900519575073
2024-06-18,1029,口语表达实战28,英语类课程,高级,0,360,86,51,21,14,57,20,3,3,0,187.7905719736057,0,33,8,33,21,41.59,72.9,0,41.4,7,0,0,0,0,0,415.4945891385644,68.1321772512162
2024-06-19,1029,口语表达实战28,英语类课程,高级,0,360,101,59,26,16,67,30,11,7,0,471.5943141547303,3,61,15,61,39,27.75,79.2,0,39.5,4,4,0,0,0,0,560.1482609127313,91.85226859052852
2024-06-20,1029,口语表达实战28,英语类课程,高级,0,360,95,55,26,14,63,29,8,6,0,374.5327116120528,2,59,14,59,39,20.97,85.6,0,39.9,14,0,0,0,0,0,526.2931462421815,86.30075785154051
2024-06-21,1029,口语表达实战28,英语类课程,高级,0,360,96,54,24,18,63,29,7,4,0,251.2672908885908,2,50,12,50,32,25.24,76.5,3,45.3,28,1,0,0,0,0,510.9044577555681,83.77734387927326
2024-06-22,1029,口语表达实战28,英语类课程,高级,0,360,93,55,25,13,61,28,7,2,0,128.0552554301962,1,50,12,50,30,25.15,75.2,1,47.5,4,0,0,0,0,0,477.0493430850184,78.22583314028527
2024-06-23,1029,口语表达实战28,英语类课程,高级,0,360,115,67,30,18,76,26,4,3,0,182.0456959627424,1,47,11,47,27,30.26,79.6,0,37.1,21,1,0,0,0,0,541.681834728795,88.82417182380779
2024-06-24,1029,口语表达实战28,英语类课程,高级,0,360,91,51,24,16,60,23,3,1,0,65.77582687295147,0,36,9,36,23,18.5,63.6,1,55.6,14,1,0,0,0,0,430.88327762517787,70.65559122348347
2024-06-25,1029,口语表达实战28,英语类课程,高级,0,360,107,59,30,18,71,35,7,2,0,115.93046008544194,0,56,14,56,36,29.92,79.8,0,49.7,17,0,0,0,0,0,563.2259986100539,92.35695138498195
2024-06-26,1029,口语表达实战28,英语类课程,高级,0,360,93,57,24,12,61,32,8,4,0,252.9177842096276,2,47,11,47,30,32.39,79.0,0,49.3,4,1,0,0,0,0,520.1376708475361,85.29139226263361
2024-06-27,1029,口语表达实战28,英语类课程,高级,0,360,93,52,26,15,61,31,9,6,0,369.7756640008445,1,56,14,56,36,24.09,72.9,1,43.2,14,3,0,0,0,0,532.4486216368269,87.31012344044744
2024-06-28,1029,口语表达实战28,英语类课程,高级,0,360,102,59,25,18,67,28,10,3,0,201.2608352043324,0,45,11,45,31,28.36,75.3,1,42.0,7,0,0,0,0,0,513.9821954528908,84.2820266737267
2024-06-29,1029,口语表达实战28,英语类课程,高级,0,360,103,58,28,17,68,28,9,4,0,245.71540235701195,1,56,14,56,34,25.92,79.1,3,42.1,7,0,0,0,0,0,526.2931462421815,86.30075785154051
2024-06-30,1029,口语表达实战28,英语类课程,高级,0,360,127,75,34,18,84,36,10,6,0,371.62952768267417,1,64,16,64,45,42.8,71.1,0,52.7,28,0,0,0,0,0,667.8690803190257,109.51616639639938
2024-06-01,1030,外企职场英语实战29,英语类课程,进阶,0,997,95,55,27,13,63,24,7,1,0,193.9414290533476,0,33,8,33,21,25.02,80.0,0,36.5,10,0,0,0,0,0,449.3497038091141,73.68368799020419
2024-06-02,1030,外企职场英语实战29,英语类课程,进阶,0,997,116,67,30,19,77,33,8,5,0,808.7016180593054,2,70,17,70,49,27.3,77.8,0,41.3,17,3,0,0,0,0,606.3143263725718,99.42251050733032
2024-06-03,1030,外企职场英语实战29,英语类课程,进阶,0,997,109,63,28,18,72,33,3,0,0,0.0,0,50,12,50,30,29.66,81.6,0,43.0,14,0,0,0,0,0,538.6040970314724,88.31948902935434
2024-06-04,1030,外企职场英语实战29,英语类课程,进阶,0,997,97,55,27,15,64,33,10,4,0,735.9826446513985,1,53,13,53,31,22.06,72.9,0,50.9,14,0,0,0,0,0,538.6040970314724,88.31948902935434
2024-06-05,1030,外企职场英语实战29,英语类课程,进阶,0,997,85,48,23,14,56,31,7,4,0,746.8884561383386,2,56,14,56,37,24.73,76.7,1,35.1,21,1,0,0,0,0,489.3602938743092,80.24456431809908
2024-06-06,1030,外企职场英语实战29,英语类课程,进阶,0,997,92,53,22,17,61,30,9,4,0,700.3519040369132,2,56,14,56,37,44.63,72.3,0,50.6,21,0,0,0,0,0,504.7489823609227,82.76797829036636
2024-06-07,1030,外企职场英语实战29,英语类课程,进阶,0,997,107,62,26,19,71,25,3,0,0,0.0,0,39,9,39,26,32.12,80.7,1,32.4,7,0,0,0,0,0,483.2048184796638,79.23519872919218
2024-06-08,1030,外企职场英语实战29,英语类课程,进阶,0,997,105,62,25,18,69,34,8,4,0,607.1436886442655,0,64,16,64,41,35.39,69.0,1,41.0,21,0,0,0,0,0,569.3814740046994,93.36631697388889
2024-06-09,1030,外企职场英语实战29,英语类课程,进阶,0,997,109,63,27,19,72,36,12,3,1,515.6207317812302,1,50,12,50,31,47.59,81.7,0,41.5,10,1,0,0,0,0,584.7701624913128,95.88973094615616
2024-06-10,1030,外企职场英语实战29,英语类课程,进阶,0,997,103,60,28,15,68,29,8,5,1,857.057753785817,1,61,15,61,37,35.02,78.8,0,44.3,7,3,0,0,0,0,541.681834728795,88.82417182380779
2024-06-11,1030,外企职场英语实战29,英语类课程,进阶,0,997,103,60,26,17,68,29,6,3,0,521.0214164317553,2,59,14,59,42,27.15,80.5,0,32.4,14,1,0,0,0,0,523.2154085448589,85.79607505708707
2024-06-12,1030,外企职场英语实战29,英语类课程,进阶,0,997,98,60,25,13,65,29,6,4,0,661.867141974113,2,45,11,45,29,33.49,81.6,2,49.0,4,0,0,0,0,0,517.0599331502134,84.78670946818016
2024-06-13,1030,外企职场英语实战29,英语类课程,进阶,0,997,94,53,25,16,62,26,4,3,0,525.2675695723387,0,50,12,50,31,35.81,68.5,0,41.4,14,0,0,0,0,0,477.0493430850184,78.22583314028527
2024-06-14,1030,外企职场英语实战29,英语类课程,进阶,0,997,108,63,28,17,71,33,10,4,0,751.384862166165,1,53,13,53,32,25.07,78.0,1,58.5,10,0,0,0,0,0,572.459211702022,93.87099976834232
2024-06-15,1030,外企职场英语实战29,英语类课程,进阶,0,997,118,66,30,22,78,36,12,4,0,695.1958845986833,2,59,14,59,38,26.69,80.4,0,48.2,17,3,0,0,0,0,621.7030148591853,101.94592447959758
2024-06-16,1030,外企职场英语实战29,英语类课程,进阶,0,997,118,69,29,20,78,40,9,4,0,732.9423694456027,0,72,18,72,44,31.63,79.2,1,46.1,4,1,0,0,0,0,646.3249164377668,105.9833868352252
2024-06-17,1030,外企职场英语实战29,英语类课程,进阶,0,997,97,55,27,15,64,33,12,6,0,948.9707200498584,2,61,15,61,38,23.8,70.2,0,39.9,14,4,0,0,0,0,557.0705232154086,91.34758579607508
